Type,Commit SHA,Java File,Old Function Signature,New Function Signature
PARAMETER_CHANGE,b45f5ef988f9361199412b5c705abf36c5178bb8,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/AbstractState.java,public AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState pseudoState; StateMachine<S; E> submachine),public AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState<S; E> pseudoState; Collection<Region<S; E>> regions)
PARAMETER_CHANGE,b45f5ef988f9361199412b5c705abf36c5178bb8,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/AbstractState.java,public AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState pseudoState; Collection<Region<S; E>> regions),public AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState<S; E> pseudoState; Collection<Region<S; E>> regions)
METHOD_CHANGE_MODIFIER;PARAMETER_REMOVE,b45f5ef988f9361199412b5c705abf36c5178bb8,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/AbstractState.java,private AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState pseudoState; Collection<Region<S; E>> regions; StateMachine<S; E> submachine),public AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState<S; E> pseudoState; Collection<Region<S; E>> regions)
METHOD_CHANGE_MODIFIER;PARAMETER_ADD,b45f5ef988f9361199412b5c705abf36c5178bb8,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/AbstractState.java,public AbstractState(S id; PseudoState pseudoState),private AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState<S; E> pseudoState; Collection<Region<S; E>> regions; StateMachine<S; E> submachine)
METHOD_CHANGE_MODIFIER;PARAMETER_ADD,b45f5ef988f9361199412b5c705abf36c5178bb8,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/AbstractState.java,public AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState pseudoState),private AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState<S; E> pseudoState; Collection<Region<S; E>> regions; StateMachine<S; E> submachine)
METHOD_CHANGE_MODIFIER;PARAMETER_ADD,b45f5ef988f9361199412b5c705abf36c5178bb8,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/AbstractState.java,public AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState pseudoState; StateMachine<S; E> submachine),private AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState<S; E> pseudoState; Collection<Region<S; E>> regions; StateMachine<S; E> submachine)
METHOD_CHANGE_MODIFIER;PARAMETER_ADD,b45f5ef988f9361199412b5c705abf36c5178bb8,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/AbstractState.java,public AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState pseudoState; Collection<Region<S; E>> regions),private AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState<S; E> pseudoState; Collection<Region<S; E>> regions; StateMachine<S; E> submachine)
PARAMETER_CHANGE,b45f5ef988f9361199412b5c705abf36c5178bb8,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/AbstractState.java,private AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState pseudoState; Collection<Region<S; E>> regions; StateMachine<S; E> submachine),private AbstractState(S id; Collection<E> deferred; Collection<? extends Action<S; E>> entryActions; Collection<? extends Action<S; E>> exitActions; PseudoState<S; E> pseudoState; Collection<Region<S; E>> regions; StateMachine<S; E> submachine)
METHOD_ADD,e1be34cc9295051b5a5f49e0a82a76c470d7edc9,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/RegionState.java,null,public Collection<State<S; E>> getStates()
METHOD_ADD,3f3a8bbc658663450c61ab3843231f99feba3e19,spring-statemachine-samples/cdplayer/src/test/java/demo/cdplayer/CdPlayerTests.java,null,private void assertLcdStatusNotContains(String text)
PARAMETER_REMOVE,1186ae4a717dc2f2a2bd7b162f307d0500ce9f71,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/ChoicePseudoState.java,public State<S; E> entry(E event; StateContext<S; E> context),public State<S; E> entry(StateContext<S; E> context)
METHOD_ADD,1186ae4a717dc2f2a2bd7b162f307d0500ce9f71,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/ChoicePseudoState.java,null,public void exit(StateContext<S; E> context)
METHOD_ADD,1186ae4a717dc2f2a2bd7b162f307d0500ce9f71,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/ChoicePseudoState.java,null,public void addPseudoStateListener(PseudoStateListener<S; E> listener)
METHOD_ADD,487911b4de7da429bad3b4784328b453694e042a,spring-statemachine-samples/cdplayer/src/test/java/demo/cdplayer/CdPlayerTests.java,null,public void testPlayWithCdLoadedDeckOpen()
METHOD_ADD,8282daf5d8b9dad28d082e22dd2aee5e49388f9c,spring-statemachine-samples/showcase/src/test/java/demo/showcase/ShowcaseTests.java,null,public void testF()
METHOD_ADD,8282daf5d8b9dad28d082e22dd2aee5e49388f9c,spring-statemachine-samples/showcase/src/test/java/demo/showcase/ShowcaseTests.java,null,public void testG()
METHOD_CHANGE_RETURN,85cc2df29ec29d44bd26981a0686d893d08903a5,spring-statemachine-samples/cdplayer/src/main/java/demo/cdplayer/Application.java,public Action<States; Events> closedEntryAction(),public ClosedEntryAction closedEntryAction()
METHOD_CHANGE_RETURN,85cc2df29ec29d44bd26981a0686d893d08903a5,spring-statemachine-samples/cdplayer/src/main/java/demo/cdplayer/Application.java,public Action<States; Events> loadAction(),public LoadAction loadAction()
METHOD_CHANGE_RETURN,85cc2df29ec29d44bd26981a0686d893d08903a5,spring-statemachine-samples/cdplayer/src/main/java/demo/cdplayer/Application.java,public Action<States; Events> playAction(),public PlayAction playAction()
METHOD_CHANGE_RETURN,85cc2df29ec29d44bd26981a0686d893d08903a5,spring-statemachine-samples/cdplayer/src/main/java/demo/cdplayer/Application.java,public Guard<States; Events> playGuard(),public PlayGuard playGuard()
PARAMETER_ADD,cceec5500a5f80d07f7e2fe4cbc4cbc8b2d90ad5,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configuration/StateMachineConfiguration.java,public StateMachineDelegatingFactoryBean2(StateMachineConfigBuilder<S; E> builder; Class<StateMachine<S; E>> clazz; String clazzName),public StateMachineDelegatingFactoryBean2(StateMachineConfigBuilder<S; E> builder; Class<StateMachine<S; E>> clazz; String clazzName; Boolean contextEvents)
METHOD_ADD,d10841000544291ed3ebe03d40127e3df68be88d,spring-statemachine-core/src/main/java/org/springframework/statemachine/trigger/EventTrigger.java,null,public E getEvent()
METHOD_ADD,911901cfb627ef118bf7419711f6d5b5bfccf892,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,protected AnnotationConfigApplicationContext buildContext()
METHOD_ADD,911901cfb627ef118bf7419711f6d5b5bfccf892,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public void testSimpleRegionBuildRaw()
METHOD_ADD,911901cfb627ef118bf7419711f6d5b5bfccf892,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public void testMultiRegionBuildRaw()
METHOD_ADD,911901cfb627ef118bf7419711f6d5b5bfccf892,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public void configure(StateMachineStateConfigurer<TestStates; TestEvents> states)
METHOD_ADD,911901cfb627ef118bf7419711f6d5b5bfccf892,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public void configure(StateMachineTransitionConfigurer<TestStates; TestEvents> transitions)
METHOD_ADD,911901cfb627ef118bf7419711f6d5b5bfccf892,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public TestStateMachineListener testStateMachineListener()
METHOD_ADD,911901cfb627ef118bf7419711f6d5b5bfccf892,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public void stateChanged(State<TestStates; TestEvents> from; State<TestStates; TestEvents> to)
METHOD_ADD,911901cfb627ef118bf7419711f6d5b5bfccf892,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public void stateMachineStarted(StateMachine<TestStates; TestEvents> stateMachine)
METHOD_ADD,911901cfb627ef118bf7419711f6d5b5bfccf892,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null, void reset(int c1; int c2)
METHOD_REMOVE,911901cfb627ef118bf7419711f6d5b5bfccf892,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,public void testSimpleRegion(),null
METHOD_ADD,d5257c64e7ad40c388d20fafc0a84532f04c5069,spring-statemachine-zookeeper/src/test/java/org/springframework/statemachine/zookeeper/ZookeeperStateMachineEnsembleTests.java,null,public void setStateMachineError(Exception exception)
METHOD_ADD,d5257c64e7ad40c388d20fafc0a84532f04c5069,spring-statemachine-zookeeper/src/test/java/org/springframework/statemachine/zookeeper/ZookeeperStateMachineEnsembleTests.java,null,public boolean hasStateMachineError()
METHOD_ADD,4b858b1d9bade74ceb50977185b69122ff988610,spring-statemachine-core/src/test/java/org/springframework/statemachine/transition/TransitionTests.java,null,public TestAction testAction1()
METHOD_ADD,4b858b1d9bade74ceb50977185b69122ff988610,spring-statemachine-core/src/test/java/org/springframework/statemachine/transition/TransitionTests.java,null,public TestAction testAction20()
METHOD_ADD,4b858b1d9bade74ceb50977185b69122ff988610,spring-statemachine-core/src/test/java/org/springframework/statemachine/transition/TransitionTests.java,null,public TestAction testAction21()
METHOD_ADD,e1be34cc9295051b5a5f49e0a82a76c470d7edc9,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/State.java,null, Collection<State<S; E>> getStates()
METHOD_ADD,2b3db243450f5c211c66140711210fc509959c49,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public void testParallelRegionExecution()
METHOD_ADD,2b3db243450f5c211c66140711210fc509959c49,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public void testParallelRegionExecutionInInitialState()
METHOD_ADD,2b3db243450f5c211c66140711210fc509959c49,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public TestSleepAction action1()
METHOD_ADD,2b3db243450f5c211c66140711210fc509959c49,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public TestSleepAction action2()
METHOD_ADD,2b3db243450f5c211c66140711210fc509959c49,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public TestSleepAction action1()
METHOD_ADD,2b3db243450f5c211c66140711210fc509959c49,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,null,public TestSleepAction action2()
METHOD_REMOVE,2b3db243450f5c211c66140711210fc509959c49,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,public void stateChanged(State<TestStates; TestEvents> from; State<TestStates; TestEvents> to),null
METHOD_REMOVE,2b3db243450f5c211c66140711210fc509959c49,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java,public void stateMachineStarted(StateMachine<TestStates; TestEvents> stateMachine),null
METHOD_REMOVE,2b3db243450f5c211c66140711210fc509959c49,spring-statemachine-core/src/test/java/org/springframework/statemachine/RegionMachineTests.java, void reset(int c1; int c2),null
METHOD_ADD,d10841000544291ed3ebe03d40127e3df68be88d,spring-statemachine-core/src/main/java/org/springframework/statemachine/trigger/TimerTrigger.java,null,public E getEvent()
METHOD_ADD,90051f398949547393d110ef046a39d79523bcdd,spring-statemachine-core/src/main/java/org/springframework/statemachine/support/AbstractStateMachine.java,null,private void notifyStateEntered(State<S; E> state)
METHOD_ADD,90051f398949547393d110ef046a39d79523bcdd,spring-statemachine-core/src/main/java/org/springframework/statemachine/support/AbstractStateMachine.java,null,private void notifyStateExited(State<S; E> state)
PARAMETER_ADD,cceec5500a5f80d07f7e2fe4cbc4cbc8b2d90ad5,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configuration/StateMachineFactoryConfiguration.java,public StateMachineFactoryDelegatingFactoryBean(StateMachineConfigBuilder<S; E> builder),public StateMachineFactoryDelegatingFactoryBean(StateMachineConfigBuilder<S; E> builder; Boolean contextEvents)
METHOD_REMOVE,2ac515b04bc5c945e93090c4a6e688cab5b6e421,spring-statemachine-samples/persist/src/test/java/demo/persist/PersistTests.java,public void reset(int c1; int c2; int c3),null
METHOD_REMOVE,2ac515b04bc5c945e93090c4a6e688cab5b6e421,spring-statemachine-samples/persist/src/test/java/demo/persist/PersistTests.java,public void reset(int c1; int c2; int c3; int c4),null
METHOD_ADD,7f11fdc8f97a12668c48ef452326d9943e1d890b,spring-statemachine-samples/showcase/src/test/java/demo/showcase/ShowcaseTests.java,null,public void testInitialState()
